text,label
"However, they are not the only tools available to us, and there will be instances of non-compliance which we consider appropriate to address without the use of such tools. The FSRA will adopt a risk-based approach when considering what tools to use.",obligation
"For the purposes of the Alternative Standardised Approach, total loans and advances in the retail banking business line consist of the total drawn amounts in the following credit portfolios: retail, SMEs treated as retail, and purchased retail receivables.",non-obligation
"An Authorised Person must calculate E for any CR Exposure or SE Exposure, net of any individual impairment provision attributable to such Exposures, as determined in accordance with the International Financial Reporting Standards. ",obligation
"The obligation imposed by subsection (7) is enforceable, on the application of the Regulator, by an injunction.",obligation
" Under (2)(d), service providers include agents that directly facilitate the activities of Authorised Persons in servicing their clients, as distinct from other service providers that provide purely ancillary services, such as IT, facilities management etc. to an Authorised Person.",obligation
The Regulator shall immediately notify any other competent authority of its non-compliance with any procedural requirements under subsection (2)(b).,obligation
The Regulator shall regularly monitor the activity in OTC Derivatives not eligible for Clearing in order to identify cases where a particular Class of Derivatives may pose systemic risk and to prevent regulatory arbitrage between cleared and non cleared derivative transactions.,obligation
"The Capital Requirement for an Authorised Person is calculated, subject to (2), as the higher of: (a) the applicable Base Capital Requirement as set out in Section 3.3; or (b) its Risk Capital Requirement as set out in Section 3.5.",obligation
"FinTech allows the use of new technologies in the financial services industry to improve operational and customer engagement capabilities by leveraging analytics, data management and digital functions.",obligation
Application,non-obligation
"Option risk aggregation models analyse and aggregate Options risks for interest rate, equity, foreign exchange and commodity Options.",obligation
"When considering its available cash inflows, an Authorised Person may include contractual inflows from outstanding Exposures only if they are fully performing and there is no reasonable basis to expect a default within the 30-day period. Contingent inflows are not included in total net cash inflows.",obligation
An outsourcing arrangement would be considered to be material if it is a service of such importance that weakness or failure of that service would cast serious doubt on the Authorised Person's continuing ability to remain fit and proper or to comply with the Regulator's administered Regulations and Rules.  ,obligation
"For the purposes of Rule 3.7.2, an Authorised Person must calculate its relevant Annual Audited Expenditure with reference to the Authorised Person's most recent audited financial statements.",non-obligation
"FSMR gives the Regulator the power to supervise DNFBPs compliance with relevant Federal AML Legislation. FSMR also gives the Regulator a number of other powers in relation to DNFBPs, including powers of enforcement. This includes the power to obtain information and to conduct investigations into possible breaches of FSMR. The Regulator may also impose fines for breaches of FSMR or the Rules. It may also suspend or withdraw the registration of a DNFBP in various circumstances.",obligation
"Application This Rulebook applies to every Authorised Person with respect to the carrying on, in or from the Abu Dhabi Global Market, of any: (a) Regulated Activity where this involves provision of a service to a Client; or (b) activity which is carried on, or held out as being carried on, in connection with or for the purposes of such a Regulated Activity; except to the extent that a provision provides for a narrower application. ",obligation
Qualifications of the Actuary,non-obligation
The register must contain: (a) the name and address of each Unitholder; (b) the number of Units including fractions of a Unit of each class held by each Unitholder; and (c) the date on which the Unitholder was registered in the register for the Units standing in his name.,obligation
"Trade level adjusted notional  equity and commodity derivatives. For equity and commodity derivatives, the adjusted notional is defined as the product of the current price of one unit of the stock or commodity and the number of units referenced by the trade. ",obligation
An Authorised Person may seek the approval from the Regulator referred to in (1) only if it has already received approval from the Regulator to use the internal models approach for calculating the Market Risk Capital Requirement.,obligation
"If a person other than the Investigator (the ""Defaulter"") fails to comply with a requirement imposed on him under this Part the person imposing the requirement may certify that fact in writing to the Court of First Instance.",obligation
"The reference in subsection (1) to an interest in Shares includes (a) an interest which is convertible into an interest in Shares; and (b) an option to acquire Shares or any such interest; and an interest or option falls within paragraph (a) or (b) notwithstanding that the Shares to which it relates are, until the conversion or the exercise of the option, unissued.",obligation
" Two or more Counterparties between whom there is no relationship of control as described in Rules A4.11.5 and A4.11.6 will be regarded as constituting a single risk if they are so interconnected that, if one of them were to experience financial problems, in particular funding or repayment difficulties, the other or all of the others would also be likely to encounter funding or repayment difficulties.  ",obligation
"Enforcement assessment: Recognition and Remote Recognition Requirements . We may take enforcement action against a Recognised Body or Remote Recognised Body that no longer satisfies the Recognition Requirements or Remote Recognition Requirements, as applicable. We view the Recognition Requirements, and Remote Recognition Requirements as being fundamental requirements for Recognised Bodies and Remote Bodies operating under a Recognition Order. ",obligation
Exclusions. Acceptance of instruments creating or acknowledging indebtedness,non-obligation
"Retail Clients A Person who cannot be classified as a Professional Client in accordance with these Rules is a Retail Client.  If an Authorised Person chooses to provide Regulated Activities to a Person as a Retail Client, it may do so by simply classifying that Person as a Retail Client without having to follow any further procedures as compared to those required for classifying Persons as Professional Clients. ",obligation
"Where any Securities included in the Official List are not admitted to trading in accordance with the requirement in subsection (5), such Securities shall be removed from the Official List.",obligation
"Liquidity facilities . Despite paragraph 15, any facilities provided to hedge funds, Money market funds and special purpose funding vehicles, or other vehicles used to finance an Authorised Person's own assets, should be captured in their entirety as a liquidity facility to a Financial Institution. ",obligation
"The effect of Rule 6.8.1(b)(iv) is to exclude from Rule 6.8.1(a) conversations or communications made by Investment Analysts, retail financial advisers, and persons carrying on back office functions.",obligation
"A Venture Capital Fund may consist of a Master Fund and Feeder Fund(s) structure in which: (a) each Feeder Fund meet the requirements in (1)(a)(ii),(b) and (d); and (b) the Master Fund meets the requirement of (1)(a)(i),(b), (c) and (d).",obligation
"An Authorised Person must ensure that any Marketing Material communicated to a Person contains the following information: (i) the name of the Authorised Person communicating the Marketing Material or, on whose behalf the Marketing Material is being communicated; (ii) the Authorised Person's regulatory status; and (iii) if the Marketing Material is intended only for Professional Clients or Market Counterparties, a clear statement to that effect and that no other Person should act upon it.",obligation
Recognition and measurement of assets and incurred liabilities in respect of Long-Term Insurance,obligation
"Complaints. All complaints submitted to us are held in confidence in accordance with the confidentiality requirements of FSMR as set out in section 3.5 of this manual. However, in order to assess a complaint properly, we may need to speak to third parties including other regulatory authorities or the subject of the complaint. Where it is the subject of the complaint, we will endeavour to notify the complainant of this or (if appropriate) seek their consent for us to do so.",obligation
"If the Regulator proposes to impose or vary a Requirement, or imposes or varies a Requirement with immediate effect, it must give A written notice.",non-obligation
"Miscellaneous . Regulator's powers of Direction The Regulator may, if it is satisfied that it is in the interests of the Abu Dhabi Global Market to do so (a) direct a Reporting Entity to disclose specified information to the market or take such other steps as the Regulator considers appropriate; or (b) impose on a Reporting Entity any additional continuing obligations; on such terms and conditions as determined by the Regulator.  ",non-obligation
"For the purposes of (b), a Fund Manager should have a policy in place which demonstrates how it achieves timely and fair allocation of trades. For example, where a Fund Manager places an order on behalf of a number of Funds it operates, its policy should state the basis of allocation of trades to each Fund and, where any deviation from that policy occurs, record the reasons for such deviations.",obligation
The required statements are (a) that the Rule Making Instrument was made by the Regulator; (b) that the copy is a true copy of the Rule Making Instrument; and (c) that on a specified date the Rule Making Instrument was published.,non-obligation
"If the correct information in (2) cannot be submitted with the notification, it must be submitted as soon as reasonably possible.",obligation
Liquidity Coverage Ratio,non-obligation
"Each of the following activities (a) safeguarding of Financial Instruments, Virtual Assets or, Spot Commodities belonging to another; (b) in the case of a Fund, safeguarding Fund Property; (c) Acting as a Central Securities Depository; or (d) administering the assets, Financial Instruments, Virtual Assets, Spot Commodities or Fund Property for the purpose of sub paragraphs (a) and (b); is a specified kind of activity.",non-obligation
Attribution of contracts to Long-Term Insurance Fund,non-obligation
"An Authorised Person may consider it is reasonably impracticable to provide the key information to a Person if that Person requests the Authorised Person to execute a Transaction on a time critical basis.  Where an Authorised Person has explained why it is impracticable to comply with the requirement to enter into a Client Agreement orally, it must maintain records to demonstrate to the Regulator that it has provided that information to the Client.",obligation
An ADGM Green Fund must be a Domestic Fund that meets: (a) the Green Fund Investment Requirement; and (b) the Green Fund Attestation Requirement.,obligation
"Incident reporting. A notification under (1) must be in such form and manner, and contain such information, as the Regulator may direct.",obligation
The risk-based approach,non-obligation
"Common provisions: communication of information . Any information provided or made available by a Payment Service Provider in accordance with Section 19.2 must be provided or made available in English, using easily understandable language, and in a clear and comprehensible form.",obligation
The Principles for Authorised Persons have the status of Rules and are a general statement of fundamental regulatory requirements which apply alongside the other Rules and also in new or unforeseen situations which may not be covered elsewhere by a specific Rule. Rules in other areas of the Rulebook build upon these fundamental principles. Consequently the Rules and Guidance elsewhere in the Rulebook should not be seen as exhausting the implications of the Principles. ,obligation
"Recognised Investment Exchanges, Recognised Clearing Houses and Remote Bodies. Disclaimer of property, rescission of contracts, etc.",obligation
Recognition of Foreign Resolution Actions,non-obligation
Submission of Returns to the Regulator,non-obligation
A Representative Office must ensure that any communication with the Regulator is conducted in the English language.,obligation
Deciding to take action,non-obligation
"This section applies to an agreement between a person (the ""depositor"") and another person (the ""deposit taker"") made in the course of the carrying on by the deposit taker of the Regulated Activity of Accepting Deposits in contravention of the General Prohibition.",obligation
"The Regulator considers that accounting firm, audit firm, insolvency firm or taxation consulting firm, includes forensic accounting services that use accounting skills, principles and techniques to investigate suspected illegal activity or to analyse financial information for use in legal proceedings.",obligation
Section A10.2 of App10 sets out how the value of stock of HQLA and Total Net Cash Outflows are to be calculated.,obligation
Listing. Applications for Listing,non-obligation
"A Relevant Person must have systems and controls in place and take reasonable measures to determine whether: (a) a customer, (b) any Beneficial Owners of the customer; or (c) for a life insurance or other similar policy, any beneficiary of the policy, or any Beneficial Owners of a beneficiary; is a PEP.",obligation
Available Stable Funding (ASF). An Authorised Person must calculate its Available Stable Funding by: (a) assigning each capital instrument and liability to one of the categories in the following table; (b) multiplying the Carrying Value of each capital instrument and liability by the ASF factor associated with that category; and (c) summing those weighted values.  ,non-obligation
Determination of Application to carry out Controlled Functions,non-obligation
"Degree of prominence to be given to required indications Where a communication must, if it is to fall within any provision of this Schedule, be accompanied by an indication of any matter, the indication must be presented to the Recipient (a) in a way that can be easily understood; and (b) in such manner as, depending on the means by which the communication is made or directed, is best calculated to bring the matter in question to the attention of the Recipient and to allow him to consider it.",obligation
A Captive Insurer must have and maintain at all times financial resources of the kinds and amounts required by and calculated in accordance with this Chapter.,obligation
"The circumstances in (b) may arise, for example, where an Authorised Person is a start-up, is part of a merger or it acquires or divests itself of a significant business unit.",obligation
BECOMING REGULATED,non-obligation
An Authorised Person must calculate its Delta weighted position for each Option as follows: Delta-weighted position = Market value of the underlying instrument or commodities x Delta,obligation
Investigations. Admissibility of statements made to Investigators,non-obligation
"Supplementary Notes must be presented in accordance with any instructions specified by the Regulator, including instructions provided through the prudential reporting system specified by the Regulator. Each Supplementary Note must identify the form to which it relates.",obligation
Other exclusions,non-obligation
Application,non-obligation
Credits exhibiting the following characteristics should be included in the substandard category. a. inability of the borrower to meet contractual repayment terms of the Credit Facility; b. unfavourable economic and market conditions or operating problems that would affect the profitability and cash flow generation of the borrower; c. weak financial condition or the inability of the borrower to generate sufficient cash flow to service the payments; d. difficulties experienced by the borrower in servicing its other debt obligations; or e. breach of any financial covenants by the borrower.,obligation
Subsections (9) to (11) apply if the person to whom a decision notice is given has a right to refer the matter to the Appeals Panel.,obligation
"The Fund Manager must ensure that the Valuer appointed under Rule 13.4.8 procures the proper valuation of all the property held within the Fund Property, on the basis of a full valuation with physical inspection including, where the property is or includes a building, an internal inspection at least once a year.",obligation
Units in a Collective Investment Fund Units in a Collective Investment Fund.,obligation
"A Non Financial Counterparty that has become subject to the clearing obligation in accordance with subsection (1)(b) and that subsequently demonstrates to the Regulator that its rolling average position over 30 Business Days does not exceed the clearing threshold, shall no longer be subject to the clearing obligation.",obligation
Credit approval procedures. An Authorised Person should be sensitive to rapid expansion of specific types of lending. Such trends may often be accompanied by deterioration of credit standards and thus merit increased focus on more marginal borrowers.,obligation
Instrument constituting the Fund,non-obligation
"In accordance with Rule 17.2.1, Authorised Persons which Provide Custody in respect of Virtual Assets are restricted to safekeeping Accepted Virtual Assets only, and are also subject to the requirements set out in chapter 17.",obligation
"An Authorised Person must: (a) not enter into a correspondent banking relationship with a Shell Bank; and (b) take appropriate measures to ensure that it does not enter into, or continue a corresponding banking relationship with, a bank which is known to permit its accounts to be used by Shell Banks.",obligation
"The Regulator may make Rules specifying (a) criteria for establishing which OTC Derivative Contracts are objectively measurable as reducing risks directly relating to the commercial activity or treasury financing activity referred to in subsection (3); and (b) values of the clearing thresholds, which are determined taking into account the systemic relevance of the sum of net positions and exposures per counterparty and per class of OTC Derivatives.",non-obligation
Credit Rating Agency Fees A Credit Rating Agency must not enter into Fee arrangements for providing Credit Ratings where the Fee depends on the rating outcome or on any other result or outcome of the Credit Rating activities.,obligation
"Basel Committee Standards. The Basel Committee on Banking Supervision has published a set of guidelines for banks (Sound Management of Risks related to Money Laundering and Financing of Terrorism, January 2014) which are intended to supplement FATF Recommendations. Banks operating in the ADGM should read the Basel Committee guidelines in conjunction with FATF Recommendations and in complying with these Rules.",obligation
"Introduction. When assessing whether an individual meets the fitness and propriety criteria to be able to perform the role of an Approved Person or Recognised Person, we take the following considerations into account, as set out in paragraphs 2.3.6 to 2.3.8 below.  ",obligation
"Without prejudice to any restriction on the enforcement of security interests imposed pursuant to section 61, if necessary for the effective application of the Resolution Tools and Resolution Powers, the Regulator may request the Court to apply a stay for an appropriate period of time in accordance with the objective pursued, of any judicial action or proceeding in which an In-Scope Entity under Resolution is or becomes a party.",obligation
 ,non-obligation
"Risk Weights Central government and central bank asset class For any CR Exposure to any other central government or central bank which is denominated and funded in the local currency of that jurisdiction, an Authorised Person may apply such risk weights as may be specified by the banking regulator of that jurisdiction.  ",obligation
"Once the Regulator has made a decision in relation to an application, it will without undue delay inform the Fund Manager in writing of its decision.",obligation
The internal audit function must be independent from operational and business functions. ,obligation
"Where the Third Party Provider has failed to provide or make available information concerning the Third Party Transaction in accordance with Section 20.3, the Customer is entitled to redress even if the Customer has failed to notify the Third Party Provider within the time period set out in Rule 20.10.1.",obligation
APPLICATION AND CLIENT CLASSIFICATION,non-obligation
This Chapter applies to an Authorised Person in Category 1 or 2 on a solo basis.,obligation
"Exclusions. Non Abu Dhabi Global Market Persons etc. Paragraph 70 is subject to the exclusions in paragraphs 79 (Non Abu Dhabi Global Market Persons), and 82 (Insolvency Practitioners).  ",obligation
The Court may grant an order if it considers that it is appropriate in the circumstances to sanction the Transfer Scheme.,obligation
"Rules made under these Regulations, without limitation, may (a) make different provision for different cases or circumstances; (b) include supplementary, incidental and consequential provisions; (c) specify financial penalties; (d) make transitional provision and savings; and (e) revoke or amend any rules or other subordinate legislation.",obligation
Investigations. Costs of an investigation,non-obligation
"A Credit Rating Agency must adopt, implement and enforce written procedures to ensure that the opinions it disseminates are based on a thorough analysis of all information known to the Credit Rating Agency that is relevant to its analysis according to the Credit Rating Agency's published rating methodology.",obligation
CORE RULES  AUTHORISED PERSONS DEALING IN OTC LEVERAGED PRODUCTS,obligation
If an Authorised Person includes future income/expenses it must do so on a consistent basis and not include only those expected future flows that reduce its position.,obligation
"In addition to assessing risk arising from money laundering, a business risk assessment should assess the potential exposure of a Relevant Person to other Financial Crime, such as fraud and the theft of personal data. The business risk assessment should also address the Relevant Persons potential exposure to cyber security risk, as this risk may have a material impact on the Relevant Persons ability to prevent Financial Crime.",obligation
"The onus will be on the Regulator to show that the Representative Office has been at fault in some way, taking into account the standard of conduct required under the Principle in question. ",obligation
Resolutions and Sanctions,non-obligation
A Relevant Person must ensure that it does not prejudice an Employee who discloses any information regarding money laundering to the Regulator or to any other relevant body involved in the prevention of money laundering.,obligation
The Regulator shall ensure that a transfer made by applying the Sale of Business Tool under this section is made on commercial terms having regard to the circumstances.,obligation
Record Keeping An Authorised Person must make a copy of any periodic statement provided to a Client and retain it for a minimum of six years from the date on which it was provided.,obligation
"When determining the residual maturity of assets and off-balance sheet items, investors should be assumed to exercise any option to extend maturity.  For assets with options exercisable at the discretion of the Authorised Person, the Regulator will take into account reputational factors that may limit the ability of the Authorised Person not to exercise the option.",obligation
"Notwithstanding Rule 6.9.7 and Rule 6.9.2(b) where future cash flows associated with obligations under a Captive Insurer's insurance and contracts of reinsurance can be replicated reliably using Financial Instruments for which a reliable market value is observable, a Captive Insurer must determine the value of technical provisions associated with those future cash flows on the basis of the market value of those Financial Instruments. In this case, separate calculations of the best estimate and the risk margin are not required.",obligation
INTRODUCTION For more information please contact the FSRA at FinTech@adgm.com  ,obligation
Location of offices,non-obligation
"Individuals who have, or have had, a high political profile, or hold, or have held, public office, may pose a higher money laundering risks to a Relevant Person as their position may make them prone to corruption. This risk also extends to members of their families and to known close associates. Being a PEP does not, in itself, of course, incriminate individuals or entities.",obligation
 ,non-obligation
A contravention of the Common Reporting Standard or the Cabinet Resolution shall constitute a contravention of these Regulations.  ,non-obligation
"Employees handling Complaints. Where appropriate, taking into account the nature, scale and complexity of an Authorised Person's business, an Authorised Person must ensure that any individual handling the Complaint is not or was not involved in the conduct of the Regulated Activity about which the Complaint has been made, and is able to handle the Complaint in a fair and impartial manner.",obligation
Information given by auditor or actuary to the Regulator:  persons with close links,obligation
If on the application of the Regulator the Court is satisfied (a) that any person is or has engaged in Market Abuse; and (b) that there are steps which could be taken for remedying the Market Abuse; the Court may make an order requiring him to take such steps as the Court may direct to remedy it.,obligation
Cash legs of repos. The forward cash leg of a repo must be treated as a notional short position in a government Security with a maturity equal to that of the repo and coupon equal to the repo rate.,obligation
 A worked example of the General Market Risk requirement calculation under the Duration Method is as follows:  Total General Market Risk requirement = 5% ($64.10) + 40% ($0) + 30% ($4.50) + 40% ($5.27) + 100% ($0) + 100% ($4.92) = $11.58 ,non-obligation
The Regulator will grant permission to use an internal model for calculating the Capital Requirement for a correlation trading portfolio only to Authorised Persons that have obtained the Regulator's approval to use an internal model for Specific Risk of interest rate risk Exposures and that meet the requirements for internal models specified earlier in this Section.,obligation
The provisions of this chapter are referred to as the Safe Custody Rules and Client Investments held or controlled in accordance with the Safe Custody Rules are referred to as Safe Custody Assets.,obligation
"Treatment of structural foreign exchange positions. In calculating its net open foreign exchange positions, an Authorised Person may exclude any foreign exchange position related to: (a) items which are included as deductions from T1 Capital or deductions from T2 Capital, such as investments in unconsolidated subsidiaries; and (b) associated companies and joint ventures, denominated in foreign currencies, which are reported in the published accounts of an Authorised Person at historic cost. ",obligation
Where a Counterparty has not fully met amounts owed to an Authorised Person arising out of losses on closed out Derivative transactions or has not fully settled amounts owed in respect of periodic or final settlement of transactions: E = the unpaid loss.  ,obligation
"Nothing in the Insolvency Regulations shall enable the setting off against each other of (a) positions and assets recorded in an account at a Recognised Clearing House or Remote Clearing House and held for the account of a Client, an Indirect Client or a group of Clients or Indirect Clients; and (b) positions and assets recorded in any other account at the Recognised Clearing House or Remote Clearing House.",obligation
"A person does not Operate - (a) a Multilateral Trading Facility if it operates a facility which is merely an order routing system where Buying and Selling interests in, or orders for, Financial Instruments, Virtual Assets or Spot Commodities are merely transmitted but do not interact; or (b) an Organised Trading Facility if it operates a facility which is merely an order routing system where Buying and Selling interests in, or orders for, Financial Instruments are merely transmitted but do not interact.  ",obligation
In accordance with Rule 15.11.A.2 Money received under the Title Transfer Collateral Agreement from a Professional Client is not Client Money.,obligation
Group Resolution Plans,non-obligation
"Notifications to the Regulator. An Authorised Person in Category 3B, 3C or 4 must notify the Regulator immediately and confirm in writing if its Capital Resources fall below 120% of its Capital Requirement. ",obligation
"A Pooling Event triggers a notional pooling of all Client Money in every type of Client Account, and the obligation to distribute it in accordance with Rule 14.13.5.  In such event, Clients for whom Money was placed into a specific Client Account will only be entitled to a claim against Money held in such account, and not in any other account.  Money held in one Client Account may not be used to fund shortfalls of Money which may exist in respect of other Client Accounts.",obligation
 Section A6.6 presents the method for the calculation of Option Risk Capital Requirement for the purpose of Rule 5.8.1(b).,obligation
This Chapter applies to every Authorised Person with respect to the Regulated Activities carried on in or from the ADGM. ,obligation
"Non-execution or defective execution of Payment Transactions initiated through a Payment Initiation Service Provider. Where a Payment Order is initiated by the Payer through a Payment Initiation Service Provider, the account servicing Payment Service Provider must refund to the Payer the amount of a non-executed or defective Payment Transaction and, where applicable, restore the debited Payment Account to the state in which it would have been had the defective Payment Transaction not taken place.",obligation
Allocation of significant responsibilities: Apportionment of significant responsibilities ,non-obligation
"An Authorised Person applying to change the scope of its Financial Services Permission, or to have a condition or restriction varied or withdrawn, must provide the Regulator with written details of the proposed changes.",obligation
"A Payment Service Provider must maintain relevant records of all Relevant Money received, including all records of agreements with Payment Service Users, and all Payment Transactions and keep those records for a period of at least six years from the date on which the record was created.",obligation
"A Fund Manager or Trustee 'outsources' a function relating to the operation of the Fund where the function, whether or not relating to a Regulated Activity, is contracted to be performed by a Service Provider. Where the extent of any such function or functions is such that they effectively constitute the carrying on of a Regulated Activity, the Regulator will consider this to comprise a 'delegation' of the Regulated Activity.",obligation
Intangible assets,non-obligation
The Skilled Person may require any person to provide all such assistance as the Skilled Person may reasonably require to collect or update the information in question.,obligation
"If more than one member of the same Group is subject to an obligation to provide information in respect of a position of the Group or Financial Group, one or more of those Authorised Persons may make application to the Regulator for an appropriate waiver or modification.",obligation
Pre-Resolution Valuation,non-obligation
Counterparty Risk assessment. Connected Counterparties should be identified and the procedures for the management of the combined Credit Risk considered. It may be appropriate for Authorised Persons to monitor and report the aggregate Exposure against combined limits in addition to monitoring the constituent Exposures to the individual Counterparties.,obligation
: WINDING UP,non-obligation
The expenses of the Relevant Office Holder in complying with a Direction of the Regulator under subsection (4) are recoverable as part of the expenses incurred in the discharge of the Relevant Office-Holder's duties.,obligation
"The Regulator's Own Initiative Powers may be exercised in respect of an Authorised Person or Recognised Body at the request of, or for the purpose of assisting, a Non Abu Dhabi Global Market Regulator.",obligation
"All borrowings by the Fund must be conducted at arm's length, unless otherwise approved by the Oversight Committee or by Unitholders (by way of Special Resolution).",obligation
"In implementing the requirements prescribed in this Chapter, an Authorised Person must give due and appropriate regard to the provisions in App11.",obligation
An Application under section 138A by a Remote Member Applicant must comply with the Remote Member Requirements relating to Remote Members as the Regulator may specify by Rules.,obligation
The Trust Service Provider's books and records must be sufficient to allow the recreation of the transactions of the business and its Clients and to demonstrate what assets are due to each Client and what liabilities are attributable to each Client.,obligation
"When is information ""generally available""? It is not relevant, in the Regulator's view, in relation to information referred to in paragraph 4 that: (a) the information is only generally available outside the ADGM; or (b) the observation, research or analysis is only achievable by a person with above average financial resources, expertise or competence. ",obligation
"Under Rule A10.2.3(a), the control of the HQLA may be evidenced either by: a. maintaining assets in a separate pool managed by the identified liquidity management function (typically the treasurer) with the sole intent to use it as a source of contingent funds; or b. demonstrating that the relevant function can liquidate the asset at any point in the 30-day stress period and that the proceeds are available to the function throughout the 30-day stress period without directly conflicting with a stated business or risk management strategy.",obligation
Managing Assets ,non-obligation
Disclosure to governmental and regulatory authorities in section 199 of the FSMR,obligation
A Credit Rating Agency must use confidential information only for purposes related to its rating activities or otherwise in accordance with any confidentiality agreements with the issuer.,obligation
"An Authorised Person must not calculate an Equity Risk Capital Requirement for a Trading Book position in: (a) material holdings deducted under Chapter 3 for the purposes of calculating an Authorised Person's Capital Resources; (b) the interest rate leg of an equity swap, equity Future or forward, or equity based Option; or (c) a non Convertible preference security. ",obligation
Agreements made unenforceable by section 21 or 22,non-obligation
"A Relevant Person must immediately provide to the Regulator, upon request, or a law enforcement agency, pursuant to a valid and enforceable request or requirement, a copy of the record referred to in Rule 4.5.1.",obligation
"In sub-paragraph (1), ""Company"", ""Shares"", ""debentures"", ""share warrants"" and ""debenture warrants"" have the meanings given by paragraph 8(2).",obligation
"A Third Party Providers risk profile is that of a financial services firm and not of a software development firm, notwithstanding that software is a key component of a Third Party Providers business model. ",obligation
Third Party Providers liability for unauthorised Third Party Transactions. The requirement to provide a refund within the timeframe prescribed in Rule 20.12.2 does not apply where the Third Party Provider has reasonable grounds to suspect fraudulent behaviour by the Customer.,obligation
"Where the net equity of a Retail Client falls below 50% of the margin requirement, the Authorised Person must close the Retail Clients open position(s) in OTC Leveraged Products as soon as market conditions allow.",obligation
"Supervisory Review and Evaluation Process (SREP). Following review of the IRAP and ICAAP of an Authorised Person, the Regulator may engage in a dialogue with the firm to evaluate the assessment of risks and where relevant, additional capital which the Regulator considers that the firm should hold resulting from the IRAP, ICAAP or SREP. ",obligation
"If it appears to the Regulator that a Remote Member Applicant satisfies the Remote Member Requirements specified in its Rules, it may make a Recognition Order declaring the Applicant to be a Remote Member. ",obligation
Admission to the Official List may be granted only on an Application made to the Regulator in such manner as may be required by Listing Rules.,obligation
EXCLUDED OFFERS,non-obligation
"This section applies where, within the period specified under section 181(3), representations are made to the Regulator in relation to a requirement that it has proposed to impose or has imposed under section 180.",obligation
"This section applies where, having considered any representations made in response to a written notice under section 183(5), the Regulator has decided whether to grant an application for revocation made under section 183.",obligation
Our approach to authorisation ,non-obligation
An Investment Trust shall be created by a Trust Deed entered into between (a) an Authorised Person who has a Financial Services Permission to Manage a Collective Investment Fund granted by the Regulator or is licensed to provide fund management services by a Non-Abu Dhabi Global Market Regulator in a Recognised Jurisdiction;  and (b) an Authorised Person who has a Financial Services Permission to Act as the Trustee of an Investment Trust.,obligation
"An Authorised Person must allocate to the Senior Executive Officer or to the individual holding equivalent responsibility for the conduct for the Authorised Persons business or the Governing Body, the functions of: (1) dealing with the apportionment of responsibilities; and (2) overseeing the establishment and maintenance of systems and controls. ",obligation
"If a Reporting Financial Institution, person or intermediary enters into any arrangements or engages in a practice, the main purpose or one of the main purposes, of which can reasonably be considered to be to avoid an obligation imposed pursuant to these Regulations, the Reporting Financial Institution, person or intermediary is subject to the obligation as if the Reporting Financial Institution, person or intermediary had not entered into the arrangement or engaged in the practice. ",non-obligation
"In establishing adequate Complaints handling policies and procedures, an Authorised Person should have regard to: a.  the nature, scale and complexity of its business; and b. its size and organisational structure.",obligation
Introduction,non-obligation
Asset Requirements,non-obligation
"Public Listed Company Auditor's Report. An Authorised Person or Recognised Body, in procuring the production of a Public Listed Company Auditor's Report, must ensure that an Auditor states whether the financial statements have been properly prepared in accordance with MKT. ",obligation
The Regulator will only approve a Skilled Person that in the Regulator's opinion has the necessary skills to make a report on the matter concerned. ,obligation
An Authorised Person which is a Credit Rating Agency: (a) need not make the appointments referred to in (1)(b) and (d); and (b) must ensure that the appointments referred to in (1)(a) and (c) are held by separate persons at all times. (3) An Authorised Person which is a Fund Manager of a Venture Capital Fund need not make the appointment referred to in (1)(b). ,obligation
The 'spot period' means the shortest time between T and: (a)  the contractual settlement date; (b)  the normal local market settlement date; and (c)  T + five business days.,obligation
Attempting To Deal And Dealing In Related Instruments ,non-obligation
"Record of Conflicts An Authorised Person must keep and regularly update a record of the kinds of service or activity carried out by or on behalf of that Authorised Person in which a conflict of interest entailing a material risk of damage to the interests of one or more Clients has arisen or, in the case of an ongoing service or activity, may arise.",obligation
The books and records of a Trust Service Provider must be sufficient to demonstrate adequate and orderly management of Clients' affairs.,obligation
Application,non-obligation
Requirement for notification of changes relating to control of Branches,obligation
"This Guidance is not an exhaustive source of the Regulators policy on the exercise of its statutory powers and discretions.  In the discharge of its regulatory mandate, the Regulator may impose other parameters to address any specific risks posed by the proposed activities of the applicant to carry on the Regulated Activity of Developing Financial Technology Services within the RegLab.",non-obligation
"In this section, ""early intervention measure"" means a measure which may be taken by the Regulator in the exercise of its powers under these Regulations and the Financial Services and Markets Regulations 2015, with the object of addressing the conditions referred to in subsection (1).",obligation
A Client Trade is excluded by this subsection from subsection (2)(c) if (a) the Clearing Member which is a party to the Clearing Member Client Contract corresponding to the Client Trade Defaults; and (b) the Clearing Member Client Contract is not transferred to another Clearing Member within the period specified for this purpose in the Default Rules of the Recognised Clearing House or Remote Clearing House.,obligation
"As set out in Chapter 6, by Tax Reporting Regulations we mean our Common Reporting Standard Regulations 2017 and our Foreign Account Tax Compliance Regulations 2022.",obligation
The provisions in this Chapter and the Rules made for the purposes of this Chapter shall apply to a person who has or intends to have Units admitted to trading on a Recognised Investment Exchange in the manner and circumstance specified by or under these Regulations. ,obligation
SARs/STRs under Federal AML Legislation should be submitted to the FIU via goAML. The dedicated mechanism for registering and reporting on goAML is available on the Regulators website. Failure to register on goAML may lead to the Regulator taking action.,obligation
